,0,1,2,3,4,5,6,label,participant,category
40,0.3559223863307269,0.16486161251504217,0.3226773226773227,0.5861799252300106,0.4344247347165181,0.5583692681935565,0.18478260869565216,bench,B,heavy
41,0.7282073559223863,0.42384764296552085,0.4225774225774226,0.8495261326710681,0.47927977386791487,0.6641430750315929,0.05434782608695652,,,
42,0.35288155227338547,0.12258672107989327,0.2911088911088911,0.6171671463769355,0.4366549016181058,0.553188258925969,0.7608695652173912,bench,B,heavy
43,0.3811902693310165,0.13137654999215198,0.3157842157842158,0.5868388517199357,0.4525524393162848,0.5645142857331057,0.13043478260869565,bench,B,heavy
44,0.3976252534028381,0.2384241092450165,0.4675324675324675,0.5377080749428227,0.46057363160074316,0.5586903847173565,0.41304347826086957,bench,B,heavy
45,0.39226759339704603,0.15711819180662379,0.30199800199800203,0.607197323442562,0.2961510624636696,0.5863439516961704,0.4782608695652174,bench,B,heavy
46,0.29995655951346656,0.759692355988071,0.26153846153846155,0.5754318619927077,0.4163844131469669,0.5667439871342607,0.9239130434782608,bench,B,heavy
47,0.40515493773530264,0.164443049233506,0.25134865134865136,0.5725575284069987,0.43949295046901893,0.558570171864857,0.20652173913043478,bench,B,heavy
48,0.28482479003764843,0.7826610160623659,0.2405594405594406,0.5714797760631942,0.4255933497714744,0.581544330053773,0.9239130434782608,,,
49,0.3529539530842746,0.38722335583110973,0.509090909090909,0.5675276901336807,0.4482089328252454,0.5646150669190368,0.08695652173913043,bench,B,heavy
50,0.32884448305821024,0.7636163867524721,0.24155844155844158,0.6054012332040031,0.43772581864601895,0.5597551741752492,0.49999999999999994,,,
51,0.4758905299739357,0.6754041751687333,0.8465534465534464,0.6090542980959873,0.43957938368368865,0.5623455141339027,0.07608695652173914,bench,B,heavy
52,0.4165942658557776,0.7527860618427249,0.7227772227772227,0.6111499003754213,0.4423305244121592,0.5613413251276809,1.0,bench,B,heavy
53,0.4141326382855488,0.7387118715010725,0.6889110889110889,0.5796235575549212,0.4445597414982011,0.5576865250614156,0.14130434782608697,bench,B,heavy
54,0.4055893426006371,0.18610369905300062,0.4657342657342657,0.5339062360370924,0.4486719679038331,0.5645142857331057,0.03260869565217391,bench,B,heavy
55,0.3023457862728063,0.7689530685920578,0.24625374625374627,0.6198023613332903,0.431268022749982,0.553208349293099,0.9565217391304347,bench,B,heavy
56,0.4161598609904431,0.1575367550881599,0.2577422577422578,0.5875277294139483,0.40665450269557657,0.5556583860321228,0.03260869565217391,bench,B,heavy
57,0.2608601216333623,0.7386595510908806,0.4113886113886114,0.6299209582814098,0.412388064237925,0.49766046028019145,0.45652173913043476,bench,B,heavy
58,0.21633362293657687,0.806100559828389,0.20699300699300704,0.7370740914228591,0.44366216580740025,0.5009737241052459,0.34782608695652173,,,
59,0.3685925282363163,0.7799403547323811,0.32837162837162837,0.5847132982364143,0.43555406540049924,0.5559795025559229,0.21739130434782608,bench,B,heavy
60,0.27179264407761367,0.7752315178150997,0.17482517482517484,0.5112425036064197,0.4616165290700546,0.5892359765120554,0.8043478260869564,bench,B,heavy
61,0.37706342311033886,0.22210014126510752,0.4197802197802198,0.8275498049243708,0.4042509944568765,0.5022591782512883,0.13043478260869565,,,
62,0.41681146828844484,0.7428975043164339,0.8585414585414585,0.5902223557751324,0.47010075643310073,0.5561000447587031,0.9891304347826086,bench,B,heavy
63,0.35729800173761944,0.635065138910689,0.8867132867132865,0.559145281015945,0.44010035751057147,0.5661409467700782,0.5978260869565217,bench,B,heavy
64,0.2755574862438459,0.917752315178151,0.401998001998002,0.5889948474108904,0.452986505020725,0.5433877826195929,0.5543478260869564,bench,B,heavy
65,0.38249348392702,0.69737874744938,0.8651348651348651,0.5900725997546948,0.4356704178048623,0.5533288914958793,0.6956521739130435,,,
66,0.4142050390964379,0.15853084288180824,0.3706293706293706,0.5638157048402128,0.43002328947718355,0.5590921920599575,0.29347826086956524,bench,B,heavy
67,0.4666956269910223,0.6916235023282582,0.7238761238761239,0.6010597816213521,0.454695223187657,0.5712218335522964,0.0,bench,B,heavy
68,0.2953953084274544,0.7206090095746351,0.14195804195804199,0.6352512906022942,0.42698245500723764,0.530254281471313,0.043478260869565216,,,
69,0.3017665797856936,0.7967875268142102,0.2477522477522478,0.5540555403344519,0.4603418766075628,0.5661208564029482,0.967391304347826,bench,B,heavy
70,0.32927888792354476,0.7945377491759535,0.3142857142857143,0.5802525328407588,0.4402456792890821,0.553529465816899,0.10869565217391305,,,
71,0.4100781928757602,0.7369329775545441,0.6388611388611388,0.5694136339845021,0.4336724808042279,0.5628675343290032,0.9891304347826086,bench,B,heavy
72,0.3415870257746887,0.115052582012243,0.3230769230769231,0.5714498248591067,0.4443569558791683,0.553489285082639,0.5434782608695652,bench,B,heavy
73,0.29249927599189113,0.7328519855595668,0.3916083916083916,0.5463610269040374,0.42301555038011623,0.47071005615092937,0.45652173913043476,,,
74,0.32435563278308716,0.7876837754407995,0.30109890109890114,0.5376182213305603,0.46761081497973095,0.6035343896035973,0.16304347826086957,bench,B,heavy
75,0.37250217202432667,0.7818238894992937,0.3868131868131868,0.5885455793495777,0.438102420509937,0.5493124648212732,0.9565217391304347,bench,B,heavy
76,0.4136982334202143,0.10605347145921623,0.2093906093906094,0.569684176827981,0.4412586575687002,0.5493519868549716,0.03260869565217391,,,
77,0.2812047494931943,0.8042170250614766,0.4751248751248751,0.5285174743180701,0.3933912784137321,0.6305852455685096,0.358695652173913,bench,B,heavy
78,0.28279756733275413,0.6664050646157066,0.29090909090909095,0.39998801951836505,0.42871966764054426,0.6305654845516604,0.826086956521739,bench,B,heavy
79,0.381624674196351,0.3101553916182703,0.46893106893106895,0.5901619623636116,0.43216559844078284,0.563891813702355,0.5217391304347826,,,
80,0.4428757602085143,0.7188824360382986,0.9832167832167831,0.5860301692095731,0.42984947323229833,0.5598757163780296,0.7391304347826086,,,
81,0.3479582971329279,0.7938575838434574,0.36203796203796207,0.5664204775891344,0.4453708839743322,0.5546136869413602,0.6847826086956521,,,
82,0.5304083405734145,0.6949720085805473,0.6923076923076923,0.6025568508223815,0.416123688779639,0.5485091794863519,0.31521739130434784,bench,B,heavy
83,0.2469591659426586,0.7739758279704914,0.27142857142857146,0.6084547830108915,0.45562176825260536,0.5896377838546564,0.6847826086956521,bench,B,heavy
84,0.3871995366348103,0.24721393815727516,0.5476523476523476,0.7009976205977868,0.44094094426862307,0.5573252278033555,0.30434782608695654,bench,B,heavy
85,0.24080509701708658,0.838748495788207,0.3224775224775225,0.730337525519899,0.5303038649894191,0.47550967779332676,0.34782608695652173,bench,A,heavy
86,0.4126846220677672,0.16737299220425889,0.2291708291708292,0.5786057076192918,0.511307554072999,0.5573051374362255,0.03260869565217391,bench,A,heavy
87,0.35794960903562123,0.7204520483440591,0.2837162837162837,0.5965096536167798,0.4469347552705265,0.5555371851287809,0.9239130434782608,bench,A,heavy
88,0.40877497827975673,0.7130748705069848,0.7266733266733266,0.5821085254874927,0.44739779034911425,0.5583893585606866,0.6413043478260869,,,
89,0.1902693310165074,0.7741327892010674,0.44135864135864133,0.6453399363463264,0.34957818691610093,0.6456470926109935,0.45652173913043476,bench,A,heavy
90,0.3538951636258326,0.08648563804740228,0.2975024975024975,0.6357295278610029,0.42275482601278835,0.5456975161389871,0.18478260869565216,bench,A,heavy
91,0.37098175499565594,0.24250510123999378,0.4245754245754246,0.5092657241366443,0.4407960973978854,0.5487094244570907,0.20652173913043478,bench,A,heavy
92,0.36041123660585,0.18139486213571915,0.3894105894105894,0.5010335620426918,0.4389999962007379,0.5584091195775358,0.021739130434782608,bench,A,heavy
93,0.37706342311033886,0.08313713179511328,0.28251748251748254,0.5942942465209958,0.4360460698532345,0.5587509851690274,0.391304347826087,,,
94,0.6294526498696785,0.6251765813843981,0.27472527472527475,0.8217122661473816,0.5797066209742068,0.6203437692361148,0.3804347826086956,bench,A,heavy
95,0.39639443961772375,0.20263694867367765,0.6919080919080918,0.5807013098987257,0.4452260371035945,0.5545942552747918,0.13043478260869565,,,
96,0.3717057631045468,0.02631716632658404,0.3572427572427572,0.6696804452025537,0.40242639879335435,0.5072998842992463,0.021739130434782608,,,
97,0.384231103388358,0.10233872233558311,0.4212787212787213,0.6919852541875221,0.3979385203393501,0.49986941261365464,0.1956521739130435,bench,A,heavy
98,0.3379669852302346,0.15910636739392042,0.3142857142857143,0.5760608372785453,0.43960740324229036,0.5580481516697565,0.2826086956521739,bench,A,heavy
99,0.46379959455545905,0.20200910375137343,0.5874125874125874,0.6175560210267274,0.37425107044212014,0.580118572688101,0.4673913043478261,,,
100,0.4897190848537504,0.1739653638884529,0.593006993006993,0.5563907522465859,0.49422274694254376,0.5181042202615634,0.7282608695652173,bench,A,heavy
101,0.36707211120764555,0.0438968241511013,0.3702297702297702,0.6899495543162631,0.41594939762698085,0.5031629154218599,0.021739130434782608,,,
102,0.28062554300608167,0.7391304347826088,0.12587412587412591,0.612797216600234,0.4221179746893154,0.5520233469827068,0.8043478260869564,bench,A,heavy
103,0.7185056472632494,0.2544341547637734,0.5876123876123875,0.49999950899665435,0.46638721510282705,0.7077520163647567,0.576086956521739,bench,A,heavy
104,0.36446568201563856,0.7965782451734422,0.24795204795204798,0.5860900716177481,0.44065077561937477,0.5507181318198151,0.7499999999999999,bench,A,heavy
105,0.33043730089777007,0.8229477319102181,0.4769230769230769,0.5367211582179722,0.3884973538138894,0.6407871998672059,0.45652173913043476,bench,A,heavy
106,0.37098175499565594,0.30570815675194896,0.46553446553446554,0.5990240817500931,0.45032274732247,0.5884728719113942,0.32608695652173914,,,
107,0.299449753837243,0.8075655313137655,0.26773226773226777,0.5353134516258594,0.4131407930579882,0.5771060056694357,0.16304347826086957,,,
108,0.27237185056472635,0.7097263642546958,0.28331668331668336,0.6416878534610335,0.4481804383588707,0.5294101567015701,0.010869565217391304,bench,A,heavy
109,0.39183318853171156,0.21362423481400095,0.29660339660339663,0.507619389918523,0.432658077801291,0.5493724065723824,0.20652173913043478,bench,A,heavy
110,0.3856067187952505,0.20640401820750276,0.3806193806193806,0.5151646383318457,0.4312100840016869,0.5479262294892996,0.4782608695652174,bench,A,heavy
111,0.22632493483927021,0.897765918484801,0.04615384615384621,0.5634857505919046,0.4619057479037571,0.5117582990507137,0.717391304347826,,,
112,0.7858384013900955,0.4026055564275624,0.4140859140859141,0.5789346798609086,0.4441551200756813,0.5579681195515171,0.6630434782608695,bench,A,heavy
113,0.46003475238922675,0.680740857008319,0.7770229770229771,0.5260320153821529,0.4453704090665593,0.5560397736573129,0.0,bench,A,heavy
114,0.3853171155516942,0.15220007324857432,0.43476523476523476,0.5160032720462958,0.45530358004475535,0.5664024508930497,0.2826086956521739,bench,A,heavy
115,0.3466550825369244,0.8981844817663371,0.28471528471528473,0.5747434753020408,0.45064093553032003,0.5531675098582772,0.17391304347826086,bench,A,heavy
116,0.3751086012163336,0.33464134358813374,0.4776223776223776,0.5830969152223804,0.4316156552397525,0.5722062615416689,0.2826086956521739,bench,A,heavy
117,0.4136982334202143,0.7348401611468633,0.8045954045954045,0.6436332087166843,0.45466625381350945,0.5702581546306156,0.6413043478260869,bench,A,heavy
118,0.34404865334491747,0.049285826400878974,0.2711288711288712,0.6357599700684361,0.44172216755506083,0.5234061010822121,0.7608695652173912,bench,A,heavy
119,0.39719084853750364,0.15858316329200017,0.45194805194805193,0.48001518182344904,0.4748208647880582,0.5605380397927596,0.08695652173913043,,,
120,0.4070373588184188,0.6330246429132005,0.5894105894105894,0.5133376148825078,0.43483030595458366,0.5632894320387342,0.9891304347826086,bench,A,heavy
121,0.4168838690993339,0.1663265840004186,0.2817182817182817,0.6077963475243121,0.44626893457290595,0.551782591927427,0.03260869565217391,bench,A,heavy
122,0.23182739646684042,0.7561868885052059,0.18741258741258746,0.42163390201340833,0.42944390199423277,0.6155233985260258,0.34782608695652173,bench,A,heavy
123,0.3953084274543875,0.6830952754669597,0.8411588411588411,0.5807317521061589,0.44230155503801166,0.5489106574786721,0.6956521739130435,bench,A,heavy
124,0.37503620040544455,0.14173599121017105,0.3078921078921079,0.5720188977367693,0.42640354243205975,0.556742607156584,0.8913043478260869,bench,A,heavy
125,0.3509991311902693,0.6471511536650447,0.9194805194805193,0.6336034833741357,0.4544639431022496,0.5750373565556021,0.5978260869565217,bench,A,heavy
126,0.3945844193454967,0.23988908073039295,0.5312687312687312,0.5239663643068064,0.43352763393349014,0.5679487504615021,0.29347826086956524,bench,A,heavy
127,0.29684332464523605,0.8817558729660441,0.34285714285714286,0.6045331392888111,0.44545779209677483,0.5261775836953168,0.7934782608695652,bench,A,heavy
128,0.3764118158123371,0.6642599277978339,0.8186813186813187,0.5591747412166868,0.4318478851407057,0.5503966859457342,0.6956521739130435,bench,A,heavy
129,0.33883579496090355,0.752943023073301,0.3274725274725275,0.6004911997470351,0.4373202474079534,0.5236267657703618,0.2391304347826087,bench,A,heavy
130,0.3769186214885607,0.7911369225134726,0.31908091908091907,0.5781569305613249,0.44409670641961335,0.5569036594439052,0.49999999999999994,bench,A,heavy
131,0.25130321459600347,0.76926699105321,0.30259740259740264,0.5791443382895212,0.4603708459817104,0.5518425336785363,0.42391304347826086,,,
132,0.26064291920069504,0.7591168314759588,0.2733266733266734,0.6158797356045185,0.4488747535228659,0.5455364638516659,0.09782608695652173,,,
133,0.249131190269331,0.7749175953539476,0.542957042957043,0.6068388910002034,0.4161811526201612,0.5578874287327161,0.6739130434782608,bench,A,heavy
134,0.34578627280625546,0.14189295244074712,0.5051948051948052,0.5390563701301061,0.4471370659817864,0.5559992635727721,0.8913043478260869,bench,A,heavy
135,0.4262959745149146,0.1050070632553759,0.2919080919080919,0.5993235937909682,0.43497467791754846,0.5288081043882302,0.4782608695652174,bench,A,heavy
136,0.49543874891398787,0.2068749018992309,0.5768231768231767,0.4968713266812201,0.556453236781417,0.5792747772686389,0.4673913043478261,bench,A,heavy
137,0.394874022589053,0.14016637890441064,0.3276723276723277,0.5714498248591067,0.4393471537827354,0.5575860732257654,0.4782608695652174,bench,A,heavy
138,0.48544743701129456,0.19259142991681055,0.5447552447552447,0.5825568115421139,0.44010035751057147,0.557927938817257,0.6630434782608695,bench,A,heavy
139,0.4684332464523603,0.7014597394443572,0.9250749250749251,0.5874972872065151,0.432339889593441,0.5507579832037943,0.0,bench,A,heavy
140,0.2745438748913988,0.6989483597551405,0.28891108891108896,0.5711812460290105,0.43584375914197465,0.6227332055234677,0.33695652173913043,bench,A,heavy
141,0.21220677671589924,0.7512164495369644,0.25164835164835164,0.5213316403537974,0.4620501198667219,0.5744553946093922,0.40217391304347827,bench,A,heavy
142,0.38705473501303217,0.7099356458954638,0.5936063936063936,0.5432618137859992,0.43065990334677007,0.5491266289253202,0.14130434782608697,bench,A,heavy
143,0.24543874891398781,0.7552974415319416,0.11138861138861145,0.5648036035717549,0.4400998826027986,0.5739132840471616,0.717391304347826,bench,A,heavy
144,0.35259194902982915,0.12426097420603782,0.3134865134865135,0.6037848501899693,0.41745533017488007,0.5593530374823674,0.7608695652173912,bench,A,heavy
145,0.2355922386330727,0.7573379375294302,0.7216783216783216,0.5815095014057426,0.4378127267684616,0.5571039044146441,0.6739130434782608,bench,A,heavy
146,0.3611352447147408,0.7426882226756659,0.36303696303696303,0.5823775953209346,0.44661656706267644,0.5518425336785363,0.6195652173913043,bench,A,heavy
147,0.47176368375325806,0.21414743891592114,0.6027972027972028,0.5175592616488089,0.5067902313370743,0.5450747147579555,0.3804347826086956,bench,A,heavy
148,0.4730668983492615,0.6879610736148172,0.8900099900099898,0.5593549394445575,0.44311174769859696,0.5553771208923021,0.0,bench,A,heavy
149,0.40356211989574287,0.13875372782922624,0.3421578421578422,0.6048027001255988,0.4637008992853588,0.5551762172210016,0.4782608695652174,,,
150,0.2655661743411526,0.8348767854339978,0.18621378621378626,0.5011528758556961,0.3950999965806641,0.6003011578967823,0.34782608695652173,bench,A,heavy
151,0.20373588184187663,0.7618374928059437,0.43356643356643354,0.5712411484371855,0.40815996033570284,0.567928660094372,0.358695652173913,bench,A,heavy
152,0.21698523023457864,0.7507455658452362,0.19560439560439566,0.5722280651620361,0.41835385568122674,0.5468018276305783,0.25,bench,A,heavy
153,0.35816681146828844,0.19918380160100457,0.607092907092907,0.46759132416728294,0.4565777575994742,0.5639922655380052,0.5434782608695652,bench,A,heavy
154,0.377208224732117,0.14958405273897352,0.33746253746253746,0.6071379120377327,0.4424174325346018,0.5556182052978628,0.13043478260869565,bench,A,heavy
155,0.24181870836953373,0.7660231256213049,0.38241758241758245,0.5438755679681202,0.4515674805952684,0.6081133465578449,0.11956521739130435,bench,A,heavy
156,0.2054735013032146,0.7477633024642913,0.36343656343656344,0.4921414914521228,0.48851815477434285,0.6170301760607796,0.45652173913043476,bench,A,heavy
157,0.2574572835215755,0.8710825092868728,0.37382617382617384,0.48708121097137164,0.41067934607099305,0.5769657024498062,0.42391304347826086,,,
158,0.3792354474370113,0.4485951969863444,0.4782217782217782,0.579353505714788,0.4521463931704463,0.5423236518622617,0.8369565217391304,bench,A,heavy
159,0.24370112945264988,0.7380317061685764,0.26303696303696306,0.4984582494945121,0.4705058527633934,0.5535297951671798,0.8478260869565216,bench,A,heavy
160,0.2512308137851144,0.7604771621409512,0.32447552447552447,0.5941744417046458,0.4925135538678389,0.5156337638051287,0.8478260869565216,bench,A,heavy
161,0.3394874022589053,0.13184743368388013,0.2897102897102897,0.5853118313148187,0.44337247206592484,0.5549555525328519,0.32608695652173914,bench,A,heavy
162,0.2562988705473501,0.6965939412964998,0.24925074925074925,0.6516272341879739,0.453623356344198,0.5187066019251841,0.33695652173913043,bench,A,heavy
163,0.35881841876629017,0.09135143619525976,0.296003996003996,0.5572288949576903,0.4480351165803601,0.5695352307642145,0.18478260869565216,bench,A,heavy
164,0.3583840139009557,0.17736619055093394,0.35264735264735264,0.7253381294540142,0.4208433222268236,0.5556182052978628,0.2717391304347826,bench,A,heavy
165,0.40906458152331304,0.6914142206874903,0.7464535464535464,0.6443520376147844,0.462484660478935,0.5619838875255617,0.7391304347826086,bench,A,heavy
166,1.0,0.20200910375137343,0.42097902097902096,0.2626573297470449,0.2680911367012527,0.0,0.4673913043478261,bench,A,heavy
167,0.2708514335360556,0.8295401035944122,0.313986013986014,0.5337260378092217,0.41447243445322923,0.5737924124941005,0.2391304347826087,bench,A,heavy
168,0.6547929336808572,0.1847433683880082,0.6353646353646354,0.4587591559848889,0.6503334802381378,0.8509485782113052,0.7282608695652173,,,
169,0.3677237185056473,0.3793752943023074,0.49080919080919083,0.5398945128412106,0.4540868663305586,0.550195452924153,0.41304347826086957,,,
170,0.7282073559223863,0.42384764296552085,0.4225774225774226,0.8495261326710681,0.47927977386791487,0.6641430750315929,0.576086956521739,bench,B,heavy
171,0.46249637995945553,0.6721603097368284,0.8527472527472527,0.5618389253704376,0.45165486362548396,0.5525657868952182,0.0,bench,B,heavy
172,0.4280335939762525,0.7234343117250039,0.9688311688311686,0.5858509529883937,0.4449078488957445,0.5523447928567876,0.9891304347826086,,,
173,0.22762814943527368,0.7361481714016638,0.2276723276723277,0.6119281406783507,0.43086245151191643,0.55423229931617,0.5652173913043478,bench,B,heavy
174,0.3877063423110339,0.6669282687176268,0.616083916083916,0.6417173136617753,0.4388841187041477,0.5585899328817062,0.9456521739130435,bench,B,heavy
175,0.4164494642339994,0.7466645738502591,0.8765234765234764,0.5971381378992717,0.4324847364641787,0.5475451712143902,0.6413043478260869,bench,B,heavy
176,0.3439038517231393,0.8245173442159788,0.2809190809190809,0.5685455400693101,0.4376099411494288,0.5241290249486131,0.21739130434782608,bench,B,heavy
177,0.3336229365768897,0.7953225553288338,0.3802197802197802,0.5884552347339695,0.44719500473008145,0.5669445614552803,0.11956521739130435,,,
178,0.38900955690703737,0.3509653115680427,0.5105894105894105,0.5663001817694386,0.4528995968982824,0.5704386385845052,0.8695652173913043,bench,B,heavy
179,0.36142484795829716,0.7865327264165751,0.2813186813186813,0.5794438503303962,0.44566057771580764,0.5533489818630094,0.49999999999999994,bench,B,heavy
180,0.37300897770055025,0.16517553497619425,0.36703296703296706,0.5577081142230904,0.44311174769859696,0.555658056681842,0.2717391304347826,,,
181,0.17962641181581235,0.9304661748548109,0.19800199800199803,0.6782430525481602,0.5680937012032263,0.5386685224457156,0.2282608695652174,,,
182,0.29170286707211124,0.9318788259299953,0.2843156843156843,0.5468107859686957,0.44690578589637897,0.5437092284936736,0.7717391304347825,bench,B,heavy
183,0.3667825079640892,0.7063778580024067,0.3050949050949051,0.577228934237958,0.42081435285267604,0.5625259980877922,0.5326086956521738,bench,B,heavy
184,0.48334781349551115,0.6998901271385968,0.8495504495504496,0.6261191193756795,0.44957001850240685,0.5668240192525,0.07608695652173914,bench,B,heavy
185,0.46090356211989575,0.10615811227960026,0.33486513486513486,0.5721986049612943,0.4613847740768743,0.5790942933147492,0.4782608695652174,,,
186,0.22878656240949902,0.7885209020038717,0.2817182817182817,0.5017514089341005,0.40141294560596336,0.6098806401647279,0.2608695652173913,bench,B,heavy
187,0.20851433536055605,0.7297127609480458,0.2837162837162837,0.5958202849194215,0.46905833387156215,0.5543729318860804,0.010869565217391304,bench,B,heavy
188,0.5595134665508253,0.6867053837702088,0.7668331668331668,0.5310918048595584,0.4445891857801215,0.5608397246499912,0.6304347826086956,bench,B,heavy
189,0.35860121633362296,0.12023230262125256,0.3265734265734266,0.5747135240979533,0.4451106345147773,0.5536697690365285,0.30434782608695654,bench,B,heavy
190,0.39241239501882424,0.11725003924030769,0.29370629370629375,0.5831862778312972,0.4680159113100236,0.5648360609574674,0.8804347826086956,bench,B,heavy
191,0.42115551694178976,0.7585936273740386,0.7794205794205794,0.6004607575396019,0.44093999445307724,0.558871198021527,1.0,bench,B,heavy
192,0.32088039386041123,0.8620833987338461,0.26513486513486517,0.5666895474225763,0.4223497296824957,0.5782310662287186,0.967391304347826,bench,B,heavy
193,0.2628149435273675,0.7518442944592685,0.12637362637362642,0.6094132215416916,0.425882093697404,0.5602370136360897,0.717391304347826,bench,B,heavy
